seed,schuid,school_type,centre_type,name,address1,address2,address3,postcode,la,la_code,datazone,uprn,denomination,fte_teacher,pupil_roll,prop_minority_ethnic,prop_20pc_most_deprived,dz_simd_percentile,dz_simd_most_deprived_15pct,dz_simd_most_deprived_16_25pct,dz_simd_most_deprived_25pct,urban_rural_8,urban_rural_6,urban_rural_8_desc,urban_rural_6_desc,grid_easting,grid_northing,lat,lng
8244227,8244227P,Primary,Local Authority,Dalmellington Primary School,Ayr Road,Dalmellington,,KA6 7SJ,East Ayrshire,S12000008,S01007874,127029232,Non-denominational,7.6,81,*,60 - <65%,18,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,605976,55.324219,-4.4009895,
5531527,5531527P,Primary,Local Authority,Dalmeny Primary School,Carlowrie Crescent,Dalmeny,SOUTH QUEENSFERRY,EH30 9TZ,City of Edinburgh,S12000036,S01009002,906429777,Non-denominational,5.5,85,*,*,76,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,677234,55.9804168,-3.3736019,
8231028,8231028P,Primary,Local Authority,Dalmilling Primary School,4 Harthall,Ayr,,KA8 0PD,South Ayrshire,S12000028,S01012497,141041912,Non-denominational,29.8,329,0 - <5%,80 - <85%,6,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,622664,55.4702538,-4.5949344,
5140021,5140021P,Primary,Local Authority,Dalneigh Primary School,St Ninian Drive,Inverness,,IV3 5AU,Highland,S12000017,S01010633,130047814,Non-denominational,14.4,252,*,55 - <60%,12,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,844997,57.4751436,-4.2476916,
8301921,8301921P,Primary,Local Authority,Dalreoch Primary School,Kingsway,Castlehill,DUMBARTON,G82 5AZ,West Dunbartonshire,S12000039,S01013206,129016233,Non-denominational,8.5,104,5 - <10%,85 - <90%,16,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,676333,55.9527746,-4.5889035,
1004344,1004344P,Primary,Local Authority,Dalry Primary School,Kirkland Street,Dalry,CASTLE DOUGLAS,DG7 3UX,Dumfries and Galloway,S12000006,S01007550,137051763,Non-denominational,3.9,43,*,0%,43,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,581020,55.1043813,-4.161827,
5523028,5523028P,Primary,Local Authority,Dalry Primary School,4 Cathcart Place,Dalry Road,EDINBURGH,EH11 2JB,City of Edinburgh,S12000036,S01008653,906047793,Non-denominational,16,263,>20%,5 - <10%,39,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,672788,55.9420554,-3.2229753,
8210926,8210926P,Primary,Local Authority,Dalry Primary School,Sharon Street,,DALRY,KA24 5DR,North Ayrshire,S12000021,S01011302,126087475,Non-denominational,16.4,288,0 - <5%,45 - <50%,6,Y,N,Y,3,3,Accessible Small Towns,Accessible Small Towns,3,3,649319,55.7070196,-4.7250678,
5918332,5918332S,Secondary,Local Authority,Dalry Secondary School,Kirkland Street,Dalry,CASTLE DOUGLAS,DG7 3UX,Dumfries and Galloway,S12000006,S01007550,137051763,Non-denominational,7.4,21,*,0%,43,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,581020,55.1043813,-4.161827,
8241627,8241627P,Primary,Local Authority,Dalrymple Primary School,Hillview,Dalrymple,,KA6 6PZ,East Ayrshire,S12000008,S01007875,127000151,Non-denominational,8.1,123,*,*,29,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,614665,55.3984009,-4.59288,
8520127,8520127P,Primary,Local Authority,Dalserf Primary School,Ashgillhead Road,Ashgill,LARKHALL,ML9 3FJ,South Lanarkshire,S12000029,S01012655,484163760,Non-denominational,5.8,80,*,*,24,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,650062,55.728713,-3.933849,School Contacts List UPRN (484151350) is not in SAD 2024 Q1.  GISAT has assigned the UPRN for Dalserf Primary School as it is in SAD 2024 Q1 (484163760).
8516936,8516936S,Secondary,Local Authority,Dalziel High School,Crawford Street,Motherwell,,ML1 3AG,North Lanarkshire,S12000050,S01011478,118063937,Non-denominational,74,1002,10 - <20%,20 - <25%,87,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,656626,55.7866447,-3.9998976,
5543126,5543126P,Primary,Local Authority,Danderhall Primary School,59 Edmonstone Road,Danderhall,,EH22 1QL,Midlothian,S12000019,S01011002,120015185,Non-denominational,23.7,388,10 - <20%,*,35,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,669744,55.9157698,-3.1103742,
5246326,5246326P,Primary,Local Authority,Danestone Primary School,Fairview Brae,Danestone Bridge of Don,ABERDEEN,AB22 8ZN,Aberdeen City,S12000033,S01006757,9051097547,Non-denominational,14.4,256,>20%,*,97,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,810160,57.1821745,-2.1332346,
1005375,1005375P,Primary,Local Authority,Dargavel Primary School,Arrochar Drive,,BISHOPTON,PA7 5HP,Renfrewshire,S12000038,S01012030,123115224,Non-denominational,31.4,590,5 - <10%,0%,85,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,670039,55.897888,-4.5077871,
8446628,8446628P,Primary,Local Authority,Darnley Primary School,169 Glen Moriston Road,,GLASGOW,G53 7HT,Glasgow City,S12000049,S01009765,906700264116,Non-denominational,27,320,10 - <20%,20 - <25%,35,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,659655,55.8078689,-4.3396058,
8220522,8220522P,Primary,Local Authority,Darvel Primary School,Campbell Street East,Darvel,,KA17 0BP,East Ayrshire,S12000008,S01007941,127057210,Non-denominational,17.4,289,0 - <5%,5 - <10%,90,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,637860,55.613082,-4.2812686,
8520321,8520321P,Primary,Local Authority,David Livingstone Memorial Primary School,Morven Avenue,Blantyre,,G72 9JY,South Lanarkshire,S12000029,S01012766,484175445,Non-denominational,16.4,256,5 - <10%,20 - <25%,27,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,658357,55.800556,-4.0985547,
5523125,5523125P,Primary,Local Authority,Davidson's Mains Primary School,Corbiehill Road,Edinburgh,,EH4 5DZ,City of Edinburgh,S12000036,S01008936,906429778,Non-denominational,23,521,>20%,5 - <10%,100,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,675255,55.9637627,-3.2683227,
5138620,5138620P,Primary,Local Authority,Daviot Primary School,Daviot,Inverness,,IV2 5XL,Highland,S12000017,S01010567,130110239,Non-denominational,1.6,7,0%,*,61,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,839246,57.4255167,-4.1298338,
5225426,5225426P,Primary,Local Authority,Daviot School,Daviot,Inverurie,ABERDEENSHIRE,AB51 0HZ,Aberdeenshire,S12000034,S01006989,151119619,Non-denominational,5.2,87,0%,0%,85,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,828197,57.3435818,-2.4157494,
5540429,5540429P,Primary,Local Authority,Dean Park Primary School,31 Marchbank Gardens,Balerno,,EH14 7ET,City of Edinburgh,S12000036,S01008420,906157225,Non-denominational,25.6,496,10 - <20%,*,93,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,665929,55.8791717,-3.3430246,
5758521,5758521P,Primary,Local Authority,Deanburn Primary School,Hazeldean Avenue,Bo'ness,,EH51 0NS,Falkirk,S12000014,S01009245,136056498,Non-denominational,16.2,225,*,0 - <5%,80,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,680152,56.0036172,-3.6222413,
5502535,5502535S,Secondary,Local Authority,Deans Community High School,Eastwood Park,Deans,LIVINGSTON,EH54 8PS,West Lothian,S12000040,S01013339,200004097590,Non-denominational,75.1,1006,5 - <10%,25 - <30%,82,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,669180,55.9059669,-3.5494396,
5507626,5507626P,Primary,Local Authority,Deans Primary School,Deans South,Deans,LIVINGSTON,EH54 8DB,West Lothian,S12000040,S01013342,200004093271,Non-denominational,15.3,216,*,45 - <50%,12,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,668491,55.8996159,-3.5615013,
5720621,5720621P,Primary,Local Authority,Deanston Primary School,Teith Road,Deanston,BY DOUNE,FK16 6AJ,Stirling,S12000030,S01013108,122036394,Non-denominational,3,21,0%,0%,57,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,701667,56.1902046,-4.0732271,
5506425,5506425P,Primary,Local Authority,Dechmont Infant School,Main Street,Dechmont,BROXBURN,EH52 6LJ,West Lothian,S12000040,S01013464,200004080468,Non-denominational,2.3,7,0%,0%,60,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,670703,55.9197446,-3.5415406,
5500826,5500826P,Primary,Local Authority,Dedridge Primary School,Dedridge East,Livingston,WEST LOTHIAN,EH54 6JQ,West Lothian,S12000040,S01013282,200004109259,Non-denominational,17.1,166,5 - <10%,25 - <30%,16,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,666617,55.883563,-3.4981389,
5701724,5701724P,Primary,Local Authority,Deerpark Primary School,Gartmorn Road,Sauchie,,FK10 3PB,Clackmannanshire,S12000005,S01007454,35015723,Non-denominational,12.6,149,5 - <10%,60 - <65%,23,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,694177,56.1277108,-3.7632216,
5401526,5401526P,Primary,Local Authority,Denbeath Primary School,Wall Street,Buckhaven,LEVEN,KY8 1JG,Fife,S12000047,S01009619,320181034,Non-denominational,13.3,174,5 - <10%,90 - <95%,17,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,698851,56.178005,-3.0289995,
5401623,5401623P,Primary,Local Authority,Denend Primary School,4 School Lane,Cardenden,LOCHGELLY,KY5 0BS,Fife,S12000047,S01009437,320179911,Non-denominational,9.1,157,*,0 - <5%,29,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,695122,56.1423394,-3.2620155,
5630223,5630223P,Primary,Local Authority,Denholm Primary School,Denholm,Hawick,ROXBURGHSHIRE,TD9 8LZ,Scottish Borders,S12000026,S01012356,116045379,Non-denominational,7.2,107,*,0%,76,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,618452,55.4579857,-2.6872404,
5745438,5745438S,Secondary,Local Authority,Denny High School,Herbertshire Park,Denny,,FK6 6EE,Falkirk,S12000014,S01009060,136076413,Non-denominational,116.1,1401,0 - <5%,10 - <15%,92,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,682465,56.0204813,-3.8969118,
5741521,5741521P,Primary,Local Authority,Denny Primary School,Duke Street,Denny,,FK6 6NW,Falkirk,S12000014,S01009057,136066333,Non-denominational,18.8,327,5 - <10%,20 - <25%,14,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,682829,56.0234998,-3.9132508,
5324521,5324521P,Primary,Local Authority,Dens Road Primary School,Dens Road,Dundee,,DD3 7HY,Dundee City,S12000042,S01007724,9059082101,Non-denominational,16.4,239,>20%,80 - <85%,3,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,731629,56.472978,-2.9702499,
8102422,8102422P,Primary,Local Authority,Dervaig Primary School,Dervaig,Isle Of Mull,ARGYLL,PA75 6QW,Argyll and Bute,S12000035,S01007285,125063375,Non-denominational,2,15,0%,0%,57,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,751782,56.5873813,-6.1849463,
5145422,5145422P,Primary,Local Authority,Deshar Primary School,Deshar Road,Boat of Garten,INVERNESS-SHIRE,PH24 3BU,Highland,S12000017,S01010541,130088689,Non-denominational,2.6,39,*,0%,69,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,819126,57.2501176,-3.7842135,
5119138,5119138S,Secondary,Local Authority,Dingwall Academy,Dingwall,,,IV15 9LT,Highland,S12000017,S01010713,130126152,Non-denominational,86.1,1062,0 - <5%,0 - <5%,57,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,859382,57.6009731,-4.4325389,
5114624,5114624P,Primary,Local Authority,Dingwall Primary School,Ross Avenue,Dingwall,,IV15 9UU,Highland,S12000017,S01010718,130003571,Non-denominational,25.7,422,5 - <10%,5 - <10%,53,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,859870,57.6053274,-4.4341356,
5552923,5552923P,Primary,Local Authority,Dirleton Primary School,Dirleton,North Berwick,EAST LOTHIAN,EH39 5HE,East Lothian,S12000010,S01008267,138006056,Non-denominational,4.1,55,*,0%,72,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,683702,56.043688,-2.7848465,
5138728,5138728P,Primary,Local Authority,Dochgarroch Primary School,Dochgarroch,Inverness,,IV3 8JG,Highland,S12000017,S01010650,130110248,Non-denominational,2.1,16,0%,50 - <55%,18,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,840689,57.4354835,-4.3003739,
5570948,5570948SP,Special,Grant Aided,Donaldson's School,Preston Road,Linlithgow,WEST LOTHIAN,EH49 6HZ,West Lothian,S12000040,S01013440,135023582,Non-denominational,5.6,13,N/A,N/A,98,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,676087,55.9673016,-3.6059967,
5447127,5447127P,Primary,Local Authority,Donibristle Primary School,Morlich Road,Dalgety Bay,DUNFERMLINE,KY11 9UE,Fife,S12000047,S01009396,320189610,Non-denominational,23.1,353,5 - <10%,*,99,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,682865,56.0311928,-3.3575606,
8244138,8244138S,Secondary,Local Authority,Doon Academy,Ayr Road,Dalmellington,,KA6 7SJ,East Ayrshire,S12000008,S01007874,127029232,Non-denominational,33.4,240,0 - <5%,75 - <80%,18,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,605976,55.324219,-4.4009895,
8233020,8233020P,Primary,Local Authority,Doonfoot Primary School,29A Abotts Way,Ayr,,KA7 4HJ,South Ayrshire,S12000028,S01012452,141004344,Non-denominational,28.9,363,5 - <10%,5 - <10%,69,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,619097,55.4368327,-4.6581773,
5109434,5109434S,Secondary,Local Authority,Dornoch Academy,Evelix Road,Dornoch,SUTHERLAND,IV25 3HR,Highland,S12000017,S01010760,130008734,Non-denominational,23.2,217,*,*,67,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,889984,57.8827806,-4.0455897,
5110629,5110629P,Primary,Local Authority,Dornoch Primary,Evelix Road,Dornoch,SUTHERLAND,IV25 3HR,Highland,S12000017,S01010760,130008733,Non-denominational,9.1,160,*,*,67,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,889961,57.8825962,-4.044213,
8325731,8325731S,Secondary,Local Authority,Douglas Academy,Craigton Road,Milngavie,,G62 7HS,East Dunbartonshire,S12000045,S01008033,132053074,Non-denominational,86.8,1058,10 - <20%,0 - <5%,89,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,675234,55.9477554,-4.3464678,
5902932,5902932S,Secondary,Local Authority,Douglas Ewart High School,Corsbie Road,Newton Stewart,,DG8 6JQ,Dumfries and Galloway,S12000006,S01007515,137048044,Non-denominational,43.6,584,0 - <5%,0%,81,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,565664,54.9600826,-4.4898871,
8547521,8547521P,Primary,Local Authority,Douglas Primary School,Ayr Road,Douglas,,ML11 0QA,South Lanarkshire,S12000029,S01012638,484165251,Non-denominational,7.7,121,*,55 - <60%,39,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,630477,55.5539909,-3.85052,
6000428,6000428P,Primary,Local Authority,Dounby Community School,Dounby,Orkney,,KW17 2JA,Orkney Islands,S12000023,S01011810,134014428,Non-denominational,8.6,133,*,0%,64,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,1020620,59.0667095,-3.2278044,
5720729,5720729P,Primary,Local Authority,Doune Primary School,Castlehill,Doune,,FK16 6BU,Stirling,S12000030,S01013106,122003027,Non-denominational,13.7,178,*,*,75,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,701328,56.1875145,-4.0518742,
5324726,5324726P,Primary,Local Authority,Downfield Primary School,20 Haldane Crescent,Dundee,,DD3 0JP,Dundee City,S12000042,S01007814,9059100568,Non-denominational,21.4,302,5 - <10%,60 - <65%,33,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,733455,56.4892055,-2.9927999,
5140129,5140129P,Primary,Local Authority,Drakies Primary School,Drumossie Avenue,Inverness,,IV2 3SG,Highland,S12000017,S01010617,130035796,Non-denominational,11.3,221,5 - <10%,*,92,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,844118,57.4681217,-4.198016,
8211124,8211124P,Primary,Local Authority,Dreghorn Primary School,Dundonald Road,Dreghorn,IRVINE,KA11 4AP,North Ayrshire,S12000021,S01011190,126079577,Non-denominational,25.9,256,0 - <5%,15 - <20%,24,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,637820,55.606098,-4.6130488,
8241724,8241724P,Primary,Local Authority,Drongan Primary School,Millmannoch Avenue,Drongan,,KA6 7BY,East Ayrshire,S12000008,S01007888,127023106,Non-denominational,17,259,*,40 - <45%,14,Y,N,Y,3,3,Accessible Small Towns,Accessible Small Towns,3,3,618140,55.4323615,-4.4608477,
5225523,5225523P,Primary,Local Authority,Drumblade School,Drumblade,Huntly,ABERDEENSHIRE,AB54 6EQ,Aberdeenshire,S12000034,S01006999,151112718,Non-denominational,2.9,48,0%,0%,58,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,839377,57.4427442,-2.7011184,
5742021,5742021P,Primary,Local Authority,Drumbowie Primary School,Standburn,Avonbridge,FALKIRK,FK1 2HS,Falkirk,S12000014,S01009187,136039062,Non-denominational,3.5,19,0%,*,71,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,674894,55.9550804,-3.7172733,
8459932,8459932S,Secondary,Local Authority,Drumchapel High School,45 Cally Avenue,,GLASGOW,G15 7SQ,Glasgow City,S12000049,S01010496,906700347618,Non-denominational,76.2,706,10 - <20%,85 - <90%,3,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,671518,55.9139645,-4.3670216,
5630622,5630622P,Primary,Local Authority,Drumlanrig St Cuthbert's Primary School,The Loan,Hawick,,TD9 0AU,Scottish Borders,S12000026,S01012370,116018359,Non-denominational,17,323,0 - <5%,20 - <25%,34,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,614145,55.4186569,-2.7910272,
8102627,8102627P,Primary,Local Authority,Drumlemble Primary School,Drumlemble,Campbeltown,ARGYLL,PA28 6PN,Argyll and Bute,S12000035,S01007331,125053669,Non-denominational,2.7,25,0%,*,53,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,619794,55.416604,-5.6798897,
5532531,5532531S,Secondary,Local Authority,Drummond Community High School,41 Bellevue Place,Edinburgh,,EH7 4BS,City of Edinburgh,S12000036,S01008846,906019815,Non-denominational,51.4,570,>20%,10 - <15%,73,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,674822,55.9606588,-3.1894755,
5143144,5143144SP,Special,Local Authority,Drummond School,Drummond Road,Inverness,,IV2 4NZ,Highland,S12000017,S01010601,130099900,Non-denominational,26.2,105,*,*,77,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,843031,57.4578221,-4.2283391,
8440344,8440344SP,Special,Local Authority,Drummore Primary School,129 Drummore Road,,GLASGOW,G15 7NH,Glasgow City,S12000049,S01010494,906700038412,Non-denominational,15.5,65,>20%,65 - <70%,15,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,671669,55.9156302,-4.3509114,
5900328,5900328P,Primary,Local Authority,Drummore School,Shaw Lane,Drummore,STRANRAER,DG9 9PY,Dumfries and Galloway,S12000006,S01007501,137012047,Non-denominational,2.9,32,*,0%,36,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,536563,54.6895367,-4.8929114,
5256720,5256720P,Primary,Local Authority,Drumoak School,James Gregory Road,Drumoak,BANCHORY,AB31 5DY,Aberdeenshire,S12000034,S01006857,151168716,Non-denominational,8.8,131,*,0%,78,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,799253,57.0837951,-2.3467122,
1001922,1001922SP,Special,Local Authority,Drumpark Primary School,Albert Street,Coatbridge,,ML5 3ET,North Lanarkshire,S12000050,S01011596,118184852,Non-denominational,29.1,163,5 - <10%,40 - <45%,29,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,665458,55.8656274,-4.0237206,
5723922,5723922P,Primary,Local Authority,Drymen Primary School,Old Gartmore Road,Drymen,BY GLASGOW,G63 0DY,Stirling,S12000030,S01013009,122007095,Non-denominational,8.7,117,*,0%,61,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,689018,56.069585,-4.4520427,
5523524,5523524P,Primary,Local Authority,Duddingston Primary School,70a Duddingston Road,Edinburgh,,EH15 1SW,City of Edinburgh,S12000036,S01008737,906081272,Non-denominational,19.4,379,10 - <20%,5 - <10%,94,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,673336,55.9478548,-3.131261,
5400120,5400120P,Primary,Local Authority,Duloch Schools and Community Campus,Nightingale Place,Duloch Park,DUNFERMLINE,KY11 8GN,Fife,S12000047,S01009348,320284360,Non-denominational,23,434,10 - <20%,0 - <5%,97,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,686344,56.0619546,-3.4022295,UPRN is a Parent UPRN in SAD 2024 Q1.
8304130,8304130S,Secondary,Local Authority,Dumbarton Academy,Crosslet Road,,DUMBARTON,G82 2AJ,West Dunbartonshire,S12000039,S01013196,129055351,Non-denominational,60.3,691,0 - <5%,20 - <25%,79,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,675566,55.9465597,-4.5567825,
5939038,5939038S,Secondary,Local Authority,Dumfries Academy,Academy Street,Dumfries,,DG1 1DD,Dumfries and Galloway,S12000006,S01007612,137011198,Non-denominational,42.3,608,5 - <10%,25 - <30%,6,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,576469,55.0720105,-3.6111697,
5939232,5939232S,Secondary,Local Authority,Dumfries High School,Marchmount,Dumfries,,DG1 1PX,Dumfries and Galloway,S12000006,S01007615,137060913,Non-denominational,51.8,748,0 - <5%,0 - <5%,49,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,576725,55.0745287,-3.594652,
8412022,8412022P,Primary,Local Authority,Dunard Primary School & Nursery Class,65 Dunard Street,,GLASGOW,G20 6RL,Glasgow City,S12000049,S01010369,906700036058,Non-denominational,16,246,>20%,55 - <60%,48,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,667512,55.8797083,-4.2747444,
5555736,5555736S,Secondary,Local Authority,Dunbar Grammar School,Summerfield Road,Dunbar,,EH42 1NJ,East Lothian,S12000010,S01008286,138018258,Non-denominational,80.9,1120,0 - <5%,0%,54,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,678658,55.9997199,-2.5313439,
5553024,5553024P,Primary,Local Authority,Dunbar Primary School,Lammermuir Crescent,Dunbar,,EH42 1DG,East Lothian,S12000010,S01008285,138007082,Non-denominational,50.1,950,*,*,40,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,678701,56.000142,-2.5229641,
5341825,5341825P,Primary,Local Authority,Dunbarney Primary School,Main Street,Bridge Of Earn,PERTH,PH2 9DY,Perth and Kinross,S12000048,S01011881,124034586,Non-denominational,11.3,203,0 - <5%,*,46,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,718387,56.3498111,-3.4074217,
5100526,5100526P,Primary,Local Authority,Dunbeath Primary School,Dunbeath,,,KW6 6ED,Highland,S12000017,S01010772,130072781,Non-denominational,2.4,30,0%,0%,33,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,929508,58.2461925,-3.4351284,
8102724,8102724P,Primary,Local Authority,Dunbeg Primary School,Etive Road,Dunbeg,ARGYLL,PA37 1QF,Argyll and Bute,S12000035,S01007302,125046651,Non-denominational,7.5,94,*,0%,39,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,733275,56.4437558,-5.4440123,
5722438,5722438S,Secondary,Local Authority,Dunblane High School,Old Doune Road,Dunblane,,FK15 9EW,Stirling,S12000030,S01013103,122059741,Non-denominational,67.3,928,5 - <10%,0 - <5%,96,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,700666,56.1827331,-3.9803024,
5720826,5720826P,Primary,Local Authority,Dunblane Primary School,Doune Road,Dunblane,,FK15 9AU,Stirling,S12000030,S01013104,122003890,Non-denominational,20,362,5 - <10%,0 - <5%,98,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,701338,56.1888793,-3.9735927,
5422124,5422124P,Primary,Local Authority,Dunbog Primary School,Newburgh,Cupar,FIFE,KY14 6JF,Fife,S12000047,S01009677,320175202,Non-denominational,4.5,39,0%,0%,61,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,718453,56.3530412,-3.1520974,
5143624,5143624P,Primary,Local Authority,Duncan Forbes Primary School,Keppoch Road,Culloden,INVERNESS,IV2 7NY,Highland,S12000017,S01010571,130046110,Non-denominational,13.2,246,*,*,67,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,846598,57.4913928,-4.1406286,
8533431,8533431S,Secondary,Local Authority,Duncanrig Secondary School,Winnipeg Drive,East Kilbride,,G75 8ZT,South Lanarkshire,S12000029,S01012986,484157058,Non-denominational,139.3,1752,5 - <10%,0 - <5%,40,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,654019,55.7597039,-4.2050133,
5936926,5936926P,Primary,Local Authority,Duncow School,Kirkmahaoe,Duncow,DUMFRIES,DG1 1TA,Dumfries and Galloway,S12000006,S01007568,137061198,Non-denominational,2.9,42,0%,*,64,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,583349,55.1336668,-3.6243817,
8233128,8233128P,Primary,Local Authority,Dundonald Primary School,Castle Drive,Dundonald,KILMARNOCK,KA2 9EP,South Ayrshire,S12000028,S01012546,141043862,Non-denominational,11.3,168,*,*,44,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,634978,55.581011,-4.5914826,
5225620,5225620P,Primary,Local Authority,Dunecht School,Dunecht,Westhill,ABERDEENSHIRE,AB32 7BA,Aberdeenshire,S12000034,S01006856,151131214,Non-denominational,4.6,52,*,0%,85,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,809288,57.1737152,-2.418272,
5446139,5446139S,Secondary,Local Authority,Dunfermline High School,St Leonard's Place,Dunfermline,,KY11 3BQ,Fife,S12000047,S01009312,320306719,Non-denominational,104.4,1450,5 - <10%,5 - <10%,61,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,686489,56.062645,-3.4557719,
5741920,5741920P,Primary,Local Authority,Dunipace Primary School,Thistle Avenue,Dunipace,DENNY,FK6 6LS,Falkirk,S12000014,S01009050,136051149,Non-denominational,12,166,*,*,51,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,683472,56.0292132,-3.9174331,
8220727,8220727P,Primary,Local Authority,Dunlop Primary School,Main Street,Dunlop,,KA3 4AN,East Ayrshire,S12000008,S01007931,127003260,Non-denominational,9,145,5 - <10%,0%,67,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,649469,55.7124348,-4.5352899,
